Name,Ally Code,GP,Chars GP,Ships GP,Character:Ships,Light side or Dark Side,DSR Bot style mod score -- higher is better, aim for 3.0.  This is # of mods with secondary speed ≥ 15 / character gp / 100 000,DSR Bot style gear score -- higher is better.  Number of (>G12 + G13 + relic / 5) / total gp / 100 000.,Zetas,Relic Levels,7*,R5 and higher,G13 and higher,G12 and higher,G10 and higher,Jedi Knight Revan,Darth Revan,Malak,Padme,Genosian Brood Alpha,Wat Tambor,Ki-Adi-Mundi,Shaak Ti,General Skywalker,Rey,Supreme Leader Kylo Ren,Sith Eternal Emperor,Jedi Master Luke Skywalker,Jedi Knight Luke,The Negotiator,Malevolence,Raddus,Finalizer,TW/GA Squads - farmed but may need gear.  Click player name to view.,Squads: defense or both,Squads: offense or both
"MyTa6oP",659328515,5406754,2974223,2432531,122,-37,423,369,101,284,189,40,55,88,112,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,18,12,11
"SlaVka",284216269,5401726,3195263,2206463,144,181,150,236,85,163,194,20,33,62,109,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,17,10,10
"Jaiday",358351242,6162077,3559746,2602331,136,175,179,285,112,221,233,30,47,85,109,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,20,12,8
"Peace Duck",885622858,5163256,2951708,2211548,133,21,254,203,96,80,191,1,27,62,101,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,15,10,7
"Harlion",245989239,4970488,2856404,2114084,135,-37,245,208,88,103,194,13,22,61,96,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,19,13,9
"hotarm",665136827,5441472,3092518,2348954,131,-225,168,232,109,122,198,13,29,73,102,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,1,17,11,9
"Mag",224885715,4821327,2680775,2140552,125,-229,205,150,78,64,202,3,18,42,91,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,18,13,9
"Sandr",179343348,4962047,2790692,2171355,128,75,293,287,85,164,187,12,43,67,102,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,20,13,8
"Per aspera ad astra",653628563,5717338,3379621,2337717,144,68,292,267,103,211,192,26,43,68,112,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,1,18,12,8
"Radegast",584224311,5024501,2802814,2221687,126,-178,242,176,89,79,185,10,18,55,102,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,19,13,11
"viRUS1886",931142737,6399564,3713012,2686552,138,147,296,305,128,261,222,36,52,91,140,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,22,13,11
"Alez Xander",732728843,5678183,3144757,2533426,124,-19,244,256,105,129,220,8,29,91,112,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,20,13,9
"StalinSiv",136172636,5054608,2773321,2281287,121,54,126,165,83,19,222,0,9,71,88,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,17,10,8
"N7",892677435,5004605,2693131,2311474,116,-200,319,308,96,208,160,28,41,72,100,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,16,12,8
"Анчар",279422562,4836332,2710654,2125678,127,-356,121,219,91,121,176,15,25,57,85,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,1,14,9,9
"Tolik",299421478,3034867,1981747,1053120,188,67,171,344,70,123,120,12,28,52,72,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,12,10,7
"Agent K",592243436,2527264,1432672,1094592,130,159,97,104,20,27,87,2,7,14,33,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,5,4,2
"Nikolz",436343532,4455272,2729160,1726112,158,113,95,198,80,133,161,21,24,38,89,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,13,11,7
"Minotavr",147254344,4166655,2496019,1670636,149,-61,160,234,68,89,164,8,23,57,98,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,15,10,8
"Violett",496642589,2371319,1456074,915245,159,-150,226,242,32,83,64,11,16,25,41,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,6,5,2
"Tristram",475139342,2498029,1529892,968137,158,55,228,249,29,92,77,12,17,27,45,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,5,4,2
"k0syach0k",352889849,5066908,2610338,2456570,106,-97,183,280,79,165,206,18,33,76,82,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,17,11,7
"lavit",289231888,5100461,2884321,2216140,130,-10,97,203,81,55,218,3,24,69,112,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,21,13,10
"oldzomby",918969781,5272832,2897814,2375018,122,33,365,256,95,151,219,23,31,74,101,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,19,13,8
"Воин",923559734,3089439,1716752,1372687,125,-899,337,317,60,110,116,12,28,48,59,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,8,4,6
