Name,Ally Code,GP,Chars GP,Ships GP,Character:Ships,Light side or Dark Side,DSR Bot style mod score -- higher is better, aim for 3.0.  This is # of mods with secondary speed ≥ 15 / character gp / 100 000,DSR Bot style gear score -- higher is better.  Number of (>G12 + G13 + relic / 5) / total gp / 100 000.,Zetas,Relic Levels,7*,R5 and higher,G13 and higher,G12 and higher,G10 and higher,Jedi Knight Revan,Darth Revan,Malak,Padme,Genosian Brood Alpha,Wat Tambor,Ki-Adi-Mundi,Shaak Ti,General Skywalker,Rey,Supreme Leader Kylo Ren,Sith Eternal Emperor,Jedi Master Luke Skywalker,Jedi Knight Luke,The Negotiator,Malevolence,Raddus,Finalizer,TW/GA Squads - farmed but may need gear.  Click player name to view.,Squads: defense or both,Squads: offense or both
"Boz Qax",744823847,5198271,3118507,2079764,149,-70,291,293,115,204,186,27,36,76,112,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,18,12,8
"WillDT",656342612,5267331,3096934,2170397,142,83,200,173,105,108,191,7,24,46,100,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,20,11,12
"dompizan",865799155,3188239,1931136,1257103,153,-180,103,141,44,20,119,1,5,36,70,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,13,10,7
"Nitz",991936212,4984501,2844262,2140239,132,-70,453,203,100,171,177,24,32,35,74,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,18,11,10
"Ardilla",552198166,5701591,3326094,2375497,140,-13,297,269,110,127,207,7,31,97,122,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,20,13,10
"KitFistMe",281365849,2917471,1827816,1089655,167,159,142,189,51,56,114,5,11,33,58,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,12,8,7
"Exar Kun",972481472,3370391,2023180,1347211,150,289,54,135,59,48,154,6,10,26,49,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,10,7,6
"Sinner",958417434,4005755,2359860,1645895,143,-152,182,182,70,60,155,4,16,45,76,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,12,10,6
"Nomad",742228988,4919634,2819302,2100332,134,-202,219,306,110,118,192,17,29,98,117,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,17,11,10
"Redeemer",679417242,3464933,2032500,1432433,141,-45,191,143,49,54,136,2,14,25,60,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,13,10,7
"eleven rule",821573964,4959497,2715714,2243783,121,-114,84,159,74,45,190,4,10,60,89,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,15,8,7
"Teal",685389244,3479447,2109796,1369651,154,-17,42,123,62,30,149,4,8,29,49,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,13,10,6
"mugsy",796869384,4838083,2802087,2035996,137,143,246,202,83,116,195,15,27,48,84,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,1,0,16,12,7
"Pellaeon",739715598,4768154,2618807,2149347,121,10,439,322,79,198,189,24,44,70,95,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,1,16,11,7
"Rebelbuttkicker",389936542,5818321,3148994,2669327,117,-18,82,108,75,81,230,11,15,32,93,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,19,8,7
"JohnDakar",365993735,4990692,2902341,2088351,138,-35,161,161,99,82,186,5,18,46,93,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,18,13,10
"Teh Minotaur",714712635,2432658,1560020,872638,178,-158,121,138,28,19,94,2,5,25,51,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,7,5,5
"Sarsgargler",179456216,5094693,2757468,2337225,117,-100,264,222,73,147,185,25,26,58,102,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,18,13,9
"N0R3m0urse",486749977,4125851,2456375,1669476,147,124,52,129,56,27,162,1,10,38,66,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,9,7,5
"Gobluehailmich",458967479,4371028,2731873,1639155,166,-105,124,256,96,106,178,10,29,62,95,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,16,11,7
"CommanderVanto",722973268,2538727,1437498,1101229,130,56,62,69,26,8,96,1,2,14,27,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,9,6,5
"FRM",556111983,4017859,2209632,1808227,122,-43,457,223,75,119,175,7,27,39,69,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,15,9,6
"Pickles",127949867,3088352,1908956,1179396,161,-22,398,267,63,93,118,8,24,40,65,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,13,10,7
"Nrb1234",235535456,4352657,2503737,1848920,135,-207,199,241,78,120,173,12,29,52,80,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0,1,16,12,10
"Jas Angdon",298556696,4184453,2432137,1752316,138,-65,90,155,57,60,124,9,11,42,75,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,9,6,4
"Kelsier",693652592,2689600,1676553,1013047,165,-513,119,187,45,37,90,2,13,30,46,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4
"Emporer spelling errors",986874872,2529748,1602982,926766,172,-269,149,214,36,76,69,11,16,23,43,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2
"Ethan Torrell",469344695,5125337,2910698,2214639,131,201,388,319,96,199,194,23,43,81,103,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,18,13,10
"Spyder",284232458,2983950,1720365,1263585,136,-7,127,115,30,32,128,5,8,20,30,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,5,4,2
"Peep",937929123,3847806,2400565,1447241,165,22,66,150,70,49,144,6,12,36,71,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,10,8,6
"allidrA",673329616,3800446,2106318,1694128,124,-75,365,244,72,89,150,5,21,54,72,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,14,9,6
"Apocalipse",333614234,2978848,1739051,1239797,140,-299,442,302,51,136,112,17,26,37,60,1,0,0,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,11,9,6
"Korana Tyrell",795166517,3406527,1784641,1621886,110,-109,67,140,55,40,138,6,9,31,57,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,10,7,4
"Wolfheart",279242318,4042848,2229048,1813800,122,168,282,177,66,88,157,11,19,35,64,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,12,9,6
"Jangobama",157841534,4949852,2969380,1980472,149,-5,144,193,104,100,187,6,22,54,107,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,18,11,10
"Darדh Freeday",623218693,4488442,2679915,1808527,148,6,414,348,78,228,163,33,44,67,94,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,17,11,7
"Tat Wambor",256915185,2264532,1472236,792296,185,-265,203,130,44,38,103,3,8,14,37,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10,9,5
"QUENTITRON",789429943,3404339,2134342,1269997,168,-292,42,127,44,52,110,6,10,23,57,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,7,5,4
"lp",674849564,1389440,776544,612896,126,-83,64,31,5,2,40,0,1,3,13,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
"Griz Man",864121897,5162435,2897745,2264690,127,211,421,241,91,184,181,20,36,52,95,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1,1,19,11,8
"modestdinosaur",154874635,3995501,2320653,1674848,138,175,90,139,73,53,147,4,16,29,71,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,13,10,7
"Eret Aleph",482124785,3853900,2239062,1614838,138,-86,71,159,55,42,146,4,12,41,62,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,8,5,4
"Mateus Jak",382687224,3005205,1688497,1316708,128,284,230,209,34,70,106,10,14,35,52,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,9,6,3
"Spyder CH",751948138,1711738,960788,750950,127,-165,135,61,11,3,71,0,2,8,18,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1
